,edad,fnlwgt,educacion_num,estado_civil,relacion,raza,genero,ganancia-capital,perdida-capital,horas_semana,pais,tipo_empleo,salario
28097,22,324922,9,1,1,4,1,0,0,50,1,1,1
28098,61,130684,10,0,0,4,1,0,0,42,1,1,1
28099,40,178983,9,0,5,4,0,0,0,30,1,1,0
28100,58,81038,10,0,0,4,1,0,0,12,1,1,1
28101,30,151967,10,0,0,4,1,0,0,58,1,1,1
28102,24,278107,9,1,3,4,1,0,0,60,1,1,1
28103,52,183146,8,0,0,4,1,0,0,50,1,2,0
28104,50,183638,9,1,4,4,0,0,0,40,1,1,1
28105,49,247892,10,0,0,2,1,0,0,30,1,1,1
28106,22,221480,9,1,3,4,0,0,0,40,1,1,1
28107,32,118551,13,0,5,4,0,0,0,35,0,1,0
28108,21,518530,10,1,3,4,0,0,0,40,1,1,1
28109,25,193787,10,1,3,4,0,0,0,50,1,1,1
28110,34,157466,9,0,0,4,1,0,0,45,1,2,1
28111,48,141511,6,0,0,4,1,0,0,45,1,1,0
28112,61,158712,9,1,1,4,0,0,0,99,1,3,1
28113,21,252253,10,1,4,2,0,0,0,40,1,1,1
28114,20,200450,4,1,3,4,0,0,0,52,1,1,1
28115,30,343789,10,0,0,4,1,0,0,40,1,0,0
28116,44,277647,9,0,0,4,1,0,1,40,1,1,0
28117,44,291566,9,1,1,2,1,0,0,60,1,1,1
28118,29,151382,9,0,0,4,1,0,0,60,1,1,1
28119,31,221167,15,1,1,4,0,0,0,35,1,1,1
28120,35,196178,9,0,0,4,1,0,0,40,1,1,1
28121,27,302422,9,1,1,4,1,0,0,40,1,1,1
28122,26,37379,13,1,1,4,0,0,0,45,1,1,1
28123,37,82540,5,0,0,4,1,0,0,70,1,2,0
28124,33,182926,13,1,1,4,1,0,0,40,0,2,1
28125,44,159911,4,0,5,4,0,0,0,55,1,1,1
28126,34,212781,13,0,0,4,1,0,0,40,1,1,0
28127,28,207213,12,1,3,4,1,0,0,5,1,0,1
28128,30,200192,10,0,5,4,0,0,0,45,1,1,1
28129,41,180096,13,0,0,4,1,0,0,35,1,0,1
28130,23,192812,13,1,3,4,0,0,0,40,1,1,1
28131,19,105908,9,1,2,4,1,0,0,70,1,1,1
28132,48,373366,2,0,0,4,1,1,0,50,0,1,1
28133,26,234190,10,1,1,4,1,0,0,20,1,0,1
28134,32,260868,13,0,0,2,1,0,0,40,1,1,0
28135,26,109097,9,1,4,4,0,0,0,48,1,1,1
28136,36,171393,14,0,0,4,1,1,0,55,1,1,0
28137,49,209146,9,0,0,4,1,0,0,40,1,1,1
28138,33,289046,9,1,1,2,1,0,1,40,1,3,1
28139,54,172281,14,1,1,4,1,0,0,40,1,1,0
28140,36,73023,9,1,1,4,1,0,0,55,1,1,1
28141,41,122626,9,1,4,4,1,0,0,48,1,1,1
28142,27,113635,13,1,1,4,1,0,0,35,1,1,1
28143,68,257269,13,0,0,4,1,0,1,35,1,3,0
28144,21,191806,10,1,3,4,1,0,0,75,1,3,1
28145,56,35723,9,1,3,4,1,0,0,40,1,3,1
28146,40,30759,11,0,0,4,1,0,0,60,1,2,1
28147,46,105327,9,1,1,4,1,0,0,40,1,1,1
28148,55,376058,5,1,3,4,0,0,0,45,1,3,1
28149,43,219307,5,1,1,2,1,0,0,40,1,1,1
28150,46,208067,9,1,2,4,1,0,0,40,1,1,1
28151,51,78631,10,0,0,0,1,0,0,60,1,2,1
28152,19,210308,10,1,3,4,0,0,0,15,1,1,1
28153,67,190661,16,1,1,4,0,1,0,50,1,0,0
28154,31,594187,9,0,0,4,1,0,0,40,1,1,1
28155,27,228476,13,0,0,4,1,0,0,50,1,1,0
28156,21,126613,10,1,3,4,0,0,0,40,1,1,1
28157,36,30267,9,0,0,4,1,0,0,50,1,1,1
28158,23,216811,9,1,3,4,0,0,0,16,1,1,1
28159,62,115763,14,0,5,4,0,0,0,40,1,0,0
28160,31,199368,13,0,0,2,1,0,0,50,1,0,0
28161,52,159755,13,0,0,4,1,0,1,40,1,1,0
28162,39,188335,9,0,0,4,1,0,0,40,1,2,1
28163,24,417668,13,1,3,4,1,0,0,30,1,1,1
28164,55,141807,9,1,1,4,1,1,0,40,1,3,0
28165,38,296317,9,0,0,4,1,0,0,40,0,1,1
28166,36,164898,9,0,0,4,1,0,0,40,1,1,1
28167,17,452406,7,1,3,2,0,0,0,15,1,1,1
28168,27,42696,9,1,4,4,0,0,0,40,1,1,1
28169,30,262994,10,1,1,2,1,0,0,40,1,1,1
28170,43,167298,9,1,4,4,0,0,0,40,1,0,1
28171,51,103529,7,1,4,2,0,0,0,30,1,1,1
28172,47,97883,13,1,4,4,0,1,0,35,1,1,0
28173,49,269417,16,1,1,4,0,0,1,50,1,0,0
28174,34,199539,9,0,0,4,1,0,0,48,1,1,0
28175,19,39460,9,1,3,4,1,0,0,60,1,3,1
28176,79,62176,16,1,1,4,1,0,0,6,1,0,0
28177,28,239130,10,1,4,4,1,0,0,40,1,0,1
28178,41,151089,10,0,0,4,1,0,0,50,1,2,1
28179,21,331611,10,0,0,4,1,0,0,50,1,1,1
28180,31,203463,13,1,1,4,0,0,0,40,1,2,1
28181,45,151518,9,0,0,4,1,0,0,45,1,1,1
28182,23,39844,9,1,1,4,1,0,0,50,1,2,1
28183,32,299635,10,0,0,4,1,0,0,50,0,1,1
28184,67,123393,7,0,0,4,1,0,0,40,1,1,1
28185,32,209538,14,0,0,4,1,0,0,55,1,1,0
28186,35,238802,9,0,0,4,1,0,0,50,1,2,1
28187,29,499197,10,0,0,4,1,0,0,40,1,1,1
28188,38,200220,9,0,0,4,1,0,0,40,1,1,1
28189,38,114059,10,0,0,4,1,0,0,60,1,1,1
28190,18,434430,9,1,1,4,1,0,0,30,1,1,1
28191,47,185385,9,0,0,4,1,1,0,24,1,1,1
28192,22,225156,9,1,1,4,0,0,0,40,1,1,1
28193,21,377931,10,0,0,4,1,0,1,48,1,1,1
28194,27,133359,13,1,1,4,1,0,0,50,0,3,1
28195,28,226891,10,1,4,1,0,0,0,30,0,1,1
28196,32,201988,15,0,0,4,1,1,0,40,0,1,1
28197,40,287008,15,0,0,4,1,1,0,55,0,1,0
28198,23,151910,13,1,3,4,0,0,1,40,1,1,1
28199,25,231714,10,0,0,4,1,0,0,40,1,1,1
28200,44,178510,10,1,1,4,1,0,1,60,1,2,1
28201,43,178866,9,0,5,4,0,0,0,25,1,1,0
28202,31,110643,13,0,0,4,1,0,1,55,1,1,0
28203,33,148261,10,0,0,4,1,0,0,40,1,1,1
28204,41,217902,9,0,0,4,1,0,0,40,1,1,0
28205,29,77207,14,0,0,4,1,0,0,30,1,2,1
28206,32,377017,12,1,3,4,1,0,0,40,1,3,1
28207,78,184759,4,0,0,4,1,1,0,15,1,1,1
28208,64,80333,9,0,0,4,1,0,0,40,1,2,0
28209,58,265086,13,0,0,4,1,0,0,50,1,1,0
28210,55,102058,8,1,1,4,1,0,0,30,1,3,1
28211,20,333843,9,1,3,4,0,0,0,40,1,1,1
28212,35,296478,10,0,0,4,1,0,0,40,1,1,1
28213,27,116662,9,0,0,4,1,0,0,40,1,0,1
28214,37,353298,9,0,0,4,1,1,0,50,1,2,0
28215,42,142424,11,1,1,4,0,0,0,40,1,1,1
28216,47,200808,8,0,0,4,1,0,0,35,0,0,1
28217,29,119052,9,1,1,2,0,0,0,40,1,1,1
28218,33,168981,2,1,3,4,0,0,0,24,1,1,1
28219,44,151780,10,1,1,2,0,0,0,40,1,1,1
28220,70,237065,3,1,2,4,0,1,0,40,0,1,1
28221,25,509866,9,1,1,4,1,0,0,78,1,1,1
28222,24,249385,13,1,2,4,0,0,0,10,1,0,1
28223,42,109462,13,1,4,2,0,1,0,40,1,0,1
28224,53,250034,13,0,0,2,1,0,0,50,1,1,0
28225,39,249720,13,1,4,2,0,0,0,60,1,1,1
28226,72,258761,9,0,0,4,1,0,0,40,1,2,1
28227,43,64048,5,1,3,4,0,0,0,44,0,2,1
28228,25,153534,10,0,0,4,1,0,0,40,1,0,1
28229,37,193815,12,0,0,4,1,0,0,45,1,1,0
28230,27,255582,9,1,1,4,0,0,0,40,1,1,1
28231,39,204527,16,0,0,4,1,0,0,50,1,1,0
28232,64,159938,9,0,0,4,1,1,0,24,0,2,1
28233,29,229341,9,1,1,4,1,0,0,50,1,2,0
28234,50,128143,13,0,0,4,1,0,0,50,1,1,0
28235,33,175479,3,1,4,4,0,0,0,40,0,1,1
28236,18,301814,9,1,1,4,0,0,0,20,1,1,1
28237,20,238917,7,1,1,4,1,0,0,32,0,1,1
28238,32,205581,10,1,4,4,0,0,0,50,1,1,1
28239,45,340341,10,1,4,4,0,0,0,40,1,1,1
28240,48,147860,9,0,5,2,0,0,0,40,1,1,1
28241,20,121023,10,1,3,4,0,0,0,40,1,3,1
28242,23,259496,9,1,3,4,0,0,0,40,1,1,1
28243,34,190228,13,0,0,4,1,0,1,48,1,0,0
28244,43,180599,13,1,4,4,1,1,0,40,1,1,0
28245,44,116358,13,0,0,1,1,0,0,40,1,1,0
28246,47,180446,10,0,0,2,1,0,0,40,1,2,0
28247,47,264244,9,1,1,2,0,0,0,40,1,1,1
28248,46,197988,2,1,1,0,0,0,0,20,1,0,1
28249,19,206599,9,1,3,4,0,0,0,40,1,1,1
28250,51,313146,9,0,0,4,1,0,0,40,1,1,1
28251,41,99212,9,1,4,4,1,0,0,40,1,2,1
28252,37,340599,7,1,4,2,0,0,0,40,1,1,1
28253,31,62932,9,1,3,4,1,0,0,40,1,1,1
28254,25,44861,9,1,1,4,1,0,0,40,1,1,1
28255,46,53893,10,0,0,4,1,0,0,40,1,1,0
28256,53,152810,9,0,0,4,1,1,0,45,1,2,0
28257,47,128401,16,1,4,4,0,0,0,40,1,0,1
28258,28,336951,9,0,0,4,1,0,0,50,1,1,0
28259,60,95445,10,0,0,4,1,1,0,46,1,2,1
28260,43,54611,9,0,0,4,1,0,0,40,1,1,1
28261,45,315984,9,0,0,4,1,1,0,50,1,2,0
28262,28,210313,6,1,2,4,1,0,0,40,0,1,1
28263,19,181020,7,1,2,4,1,0,0,30,1,1,1
28264,51,120781,15,0,0,3,1,1,0,70,0,2,0
28265,19,256979,9,1,2,4,1,0,0,35,1,1,1
28266,64,47298,16,0,0,4,1,0,0,60,1,1,0
28267,44,125461,16,0,0,4,1,0,0,60,1,1,0
28268,21,209955,9,1,1,4,1,0,0,48,1,1,1
28269,33,182246,9,1,1,4,1,0,0,40,1,1,1
28270,63,76860,13,0,0,1,1,0,0,40,0,1,0
28271,44,91949,9,1,4,2,0,0,0,40,1,3,1
28272,44,136986,14,0,0,4,1,1,0,35,1,0,0
28273,28,183445,9,1,4,4,0,0,0,70,0,0,1
28274,24,130741,13,1,3,4,1,0,0,40,1,1,1
28275,20,191878,10,1,3,2,0,0,0,20,1,0,1
28276,21,233923,10,1,3,4,0,0,0,24,1,3,1
28277,20,48121,9,1,3,4,1,0,0,40,1,1,1
28278,21,304302,9,1,3,0,1,0,0,40,1,1,1
28279,34,284703,10,0,0,2,1,0,0,52,1,0,1
28280,17,401198,7,1,3,4,0,0,0,15,1,1,1
28281,35,243357,7,1,4,2,0,0,0,40,1,1,1
28282,26,32276,9,1,1,4,1,0,0,40,1,1,1
28283,35,110538,9,1,1,4,1,0,0,70,1,1,1
28284,25,257310,9,1,1,4,1,0,0,40,1,1,1
28285,27,411950,10,0,0,4,1,0,0,40,1,2,1
28286,52,392668,11,0,0,4,1,0,0,40,1,0,0
28287,43,52498,13,1,4,4,0,0,0,50,1,2,1
28288,36,223433,14,0,0,4,1,1,0,50,1,1,0
28289,37,87076,9,1,3,4,1,0,0,40,1,1,1
28290,58,224854,9,1,1,4,0,0,0,40,1,1,1
28291,25,193379,12,1,1,4,1,0,0,45,1,1,1
28292,54,98436,14,0,0,4,1,0,0,40,1,1,1
28293,42,116632,10,0,0,4,1,0,0,60,1,3,1
28294,65,210381,13,0,0,4,1,1,0,65,1,2,0
28295,44,90688,9,1,1,1,0,0,0,45,0,1,1
28296,61,229744,3,0,0,4,1,0,0,40,0,1,1
28297,29,59732,9,0,0,0,1,0,0,40,1,1,1
28298,34,192900,10,0,0,4,1,0,0,40,1,1,0
28299,24,90046,10,1,1,4,0,0,0,40,0,0,1
28300,40,272960,12,0,0,4,1,0,0,42,1,1,0
28301,42,152071,15,0,0,4,1,0,0,60,0,2,0
28302,50,301583,9,1,1,4,1,0,0,40,1,1,1
28303,18,171964,9,1,3,4,0,0,1,20,1,3,1
28304,49,315984,9,0,0,4,1,0,0,40,1,1,1
28305,38,241962,9,1,1,4,1,0,0,40,1,1,1
28306,41,131591,9,0,0,2,1,0,0,45,1,1,1
28307,70,207938,10,1,1,4,1,0,0,5,1,2,1
28308,51,53197,10,0,0,4,1,0,0,40,1,1,0
28309,24,121023,13,1,1,4,0,0,0,40,1,1,1
28310,57,287229,9,0,0,4,1,0,0,48,1,2,0
28311,22,163911,10,1,3,4,0,0,0,20,1,1,1
28312,31,191834,10,0,0,4,1,0,0,40,1,1,0
28313,28,204734,10,0,5,4,0,0,0,40,1,1,1
28314,45,220978,9,0,0,4,1,0,0,50,1,2,1
28315,39,365739,9,0,0,4,1,0,0,40,1,1,0
28316,26,50103,10,1,1,4,0,0,0,40,1,1,1
28317,38,283293,9,0,0,2,1,0,0,40,1,1,1
28318,38,194534,14,0,0,2,1,1,0,60,1,2,0
28319,19,263338,9,1,3,4,1,0,0,20,1,1,1
28320,36,504871,9,0,0,4,1,0,0,40,1,3,0
28321,30,348592,9,0,0,4,1,0,0,44,1,1,1
28322,28,173944,14,0,0,4,1,0,0,40,1,1,0
28323,53,226135,5,1,1,2,1,0,0,40,0,1,1
28324,32,172375,13,1,1,4,1,0,0,38,1,1,1
28325,57,127728,15,0,0,4,1,1,0,60,1,2,0
28326,47,347025,14,1,1,4,0,0,0,40,1,1,1
28327,36,191335,10,0,0,4,1,0,0,56,1,1,1
28328,21,247779,7,1,3,4,0,0,0,38,1,1,1
28329,25,262664,13,0,0,4,1,0,0,40,1,0,0
28330,37,95855,9,1,4,4,0,0,0,40,1,1,1
28331,31,74501,9,1,4,4,0,0,0,30,1,1,1
28332,43,245317,9,0,0,4,1,0,0,50,1,1,1
28333,61,29059,9,1,4,4,0,0,1,25,1,1,1
28334,56,200316,10,0,0,4,1,0,0,35,1,1,1
28335,35,198341,13,0,0,1,1,0,0,40,0,1,1
28336,59,100453,4,1,3,2,0,0,0,38,1,1,1
28337,44,343190,10,0,0,4,1,0,1,55,1,2,0
28338,47,235683,14,1,4,4,0,0,0,40,1,1,1
28339,44,83237,13,0,0,4,1,0,0,55,1,1,0
28340,64,88470,10,0,0,4,1,0,0,40,1,1,1
28341,26,198801,9,0,0,4,1,0,0,45,1,1,1
28342,53,168107,13,0,0,4,1,0,0,40,1,1,0
28343,50,196193,13,0,0,4,1,0,0,40,0,1,1
28344,30,205418,9,0,5,4,0,0,0,20,1,3,1
28345,46,695411,9,1,1,4,0,0,0,44,1,1,1
28346,45,139268,9,0,0,4,1,0,0,50,1,2,0
28347,44,192771,9,1,4,4,0,0,0,40,1,0,1
28348,59,122390,10,0,0,4,1,0,1,48,1,2,0
28349,65,184965,16,0,0,4,1,1,0,40,1,2,0
28350,23,180837,9,1,3,2,0,0,0,40,1,1,1
28351,33,159548,10,1,4,2,0,0,0,38,1,1,1
28352,34,110554,9,1,3,4,0,0,0,35,1,1,1
28353,38,103474,11,1,4,4,0,0,0,40,1,1,1
28354,62,178249,13,0,0,4,1,0,0,35,1,1,0
28355,21,138768,10,1,2,4,1,0,0,40,1,1,1
28356,41,321824,9,0,0,4,1,0,0,8,1,1,1
28357,35,244803,9,1,2,4,1,0,0,40,0,1,1
28358,62,206063,10,1,1,4,1,0,0,45,1,0,1
28359,53,167651,9,0,0,4,1,0,0,40,1,1,0
28360,69,163689,10,0,0,4,1,0,0,16,1,0,1
28361,19,45546,10,1,3,4,0,0,0,16,1,2,1
28362,47,420986,13,0,0,4,1,0,0,40,1,1,0
28363,52,68015,10,0,0,4,1,0,0,90,1,2,0
28364,54,175594,9,0,0,4,1,0,0,40,1,1,1
28365,58,148673,9,0,0,4,1,0,0,10,1,3,1
28366,30,206322,9,0,0,4,1,0,0,73,1,1,0
28367,39,272338,9,0,5,4,0,0,0,25,1,1,1
28368,73,105886,13,0,0,4,1,1,0,75,1,1,1
28369,64,312498,13,0,0,4,1,0,0,40,1,1,1
28370,32,177675,9,1,3,4,1,0,0,40,1,1,1
28371,51,152810,9,0,0,4,1,0,0,40,1,1,0
28372,57,319122,13,1,1,4,1,0,0,40,1,1,1
28373,25,212304,9,1,4,4,1,0,0,40,1,1,1
28374,53,208321,9,0,0,2,1,0,1,40,1,1,1
28375,39,240841,10,1,1,4,0,0,0,25,1,1,1
28376,49,208978,9,1,4,4,0,0,0,16,1,1,1
28377,23,442359,13,1,1,4,0,0,1,40,1,0,1
28378,28,198197,13,1,1,4,1,0,0,55,1,1,0
28379,46,261059,14,0,0,4,1,0,1,50,1,1,0
28380,40,72791,10,1,3,2,1,0,0,40,1,1,1
28381,24,275395,9,0,0,4,1,0,0,50,1,1,1
28382,20,195767,9,1,3,4,1,0,0,40,1,3,1
28383,50,462966,6,0,0,4,1,0,0,8,0,1,1
28384,24,265434,13,1,1,4,0,0,0,40,1,3,1
28385,35,31269,9,0,0,4,1,0,0,40,1,1,1
28386,33,246291,13,1,1,4,0,0,0,46,1,0,1
28387,54,128378,13,1,1,4,1,0,0,40,1,0,1
28388,35,231180,9,0,0,4,1,0,0,45,1,0,1
28389,31,206297,9,0,0,4,1,0,0,40,1,0,0
28390,47,337050,10,0,0,4,1,0,0,40,1,2,1
28391,48,193075,9,1,3,4,0,0,0,20,1,1,1
28392,33,169652,11,1,3,4,1,0,1,55,1,0,1
28393,35,35945,13,0,0,4,1,0,0,40,1,1,0
28394,20,141453,10,1,3,4,0,0,0,10,1,3,1
28395,36,252231,1,1,1,2,1,0,0,40,0,1,1
28396,30,128016,13,1,1,4,0,0,0,55,1,1,1
28397,39,150057,10,0,0,4,1,0,0,55,1,1,0
28398,25,258276,10,1,1,0,1,0,0,40,1,1,1
28399,40,188465,9,1,1,4,0,0,0,35,1,1,1
28400,25,161007,9,0,0,4,1,0,0,40,1,2,1
28401,33,403468,9,0,5,4,0,0,0,40,0,1,1
28402,53,181677,10,1,1,4,1,0,0,40,1,0,1
28403,18,120243,7,1,3,4,1,0,0,10,1,1,1
28404,41,157025,9,1,4,2,1,0,0,40,1,1,1
28405,25,306908,13,0,0,4,1,0,0,50,1,1,1
28406,66,28061,4,1,4,4,1,0,0,50,1,2,1
28407,53,95540,10,1,4,4,0,1,0,40,1,1,1
28408,27,135001,9,0,0,4,1,0,0,40,1,1,1
28409,28,293398,9,1,4,2,0,0,0,40,1,1,1
28410,23,185106,9,1,3,2,1,0,0,40,1,1,1
28411,29,245790,6,1,1,4,1,0,0,80,1,2,1
28412,26,134004,10,0,5,4,0,0,0,40,1,1,1
28413,26,205036,9,1,1,4,1,0,0,42,1,1,1
28414,26,244495,5,1,1,4,1,0,0,35,1,1,1
28415,38,159179,9,0,0,4,1,0,0,40,1,1,1
28416,36,405155,3,0,0,4,1,0,0,40,0,1,1
28417,34,177437,10,0,0,4,1,1,0,45,1,1,0
28418,32,402361,9,1,1,4,1,0,0,40,1,0,1
28419,57,184553,9,0,0,4,1,0,0,50,1,2,0
28420,31,302626,10,1,4,4,0,0,0,40,1,1,1
28421,38,99138,13,1,1,4,0,0,0,38,1,1,1
28422,39,112731,9,1,1,3,0,0,0,40,0,1,1
28423,35,192923,9,0,0,4,1,0,1,40,1,1,1
28424,18,761006,7,1,3,4,0,0,0,20,1,1,1
28425,75,125784,10,0,0,4,1,0,0,8,1,3,1
28426,28,182344,9,1,1,2,1,0,0,40,1,1,1
28427,41,117012,14,1,1,4,0,0,0,55,1,2,1
28428,39,30673,5,0,0,4,1,0,0,40,1,0,0
28429,31,484669,10,1,1,4,1,0,0,40,1,0,1
28430,38,314052,9,1,1,4,0,0,0,38,1,0,1
28431,43,38537,10,1,4,2,0,0,0,38,0,0,1
28432,27,165412,9,0,0,4,1,0,0,40,1,1,1
28433,42,198341,14,0,0,1,1,0,1,55,0,1,0
28434,46,116635,13,1,4,2,0,0,0,36,1,1,1
28435,20,185452,9,1,3,4,0,0,0,40,1,1,1
28436,42,118686,10,1,4,4,0,0,0,20,1,1,1
28437,69,76939,9,1,1,4,0,0,0,40,1,1,1
28438,47,160646,11,0,5,4,0,0,0,35,1,0,1
28439,49,126754,9,0,0,4,1,0,0,40,0,0,1
28440,20,211049,10,1,3,4,0,0,0,30,1,1,1
28441,52,311931,3,0,5,4,0,0,0,15,0,1,1
28442,33,283602,3,0,0,4,1,0,0,59,0,1,1
28443,18,155021,7,1,3,4,0,0,0,6,1,1,1
28444,55,100569,9,1,4,4,0,0,0,55,1,2,1
28445,61,380462,4,0,0,2,1,0,0,40,1,1,1
28446,61,221943,10,0,0,4,1,1,0,40,1,0,0
28447,39,114544,13,1,1,4,1,0,0,45,1,1,0
28448,30,248584,10,0,0,4,1,0,0,40,1,1,1
28449,61,227468,9,1,4,2,0,0,0,40,1,1,1
28450,36,66173,12,0,5,4,0,0,0,15,1,1,1
28451,34,107624,10,0,0,4,1,0,0,50,1,1,1
28452,53,70387,14,0,0,1,1,1,0,40,0,1,0
28453,38,423616,11,0,5,4,0,0,0,36,1,1,0
28454,46,98637,13,0,0,4,1,1,0,50,1,1,0
28455,27,216013,9,0,0,4,1,0,0,40,1,0,1
28456,32,210926,7,1,4,4,0,0,0,40,0,2,1
28457,60,255711,13,1,4,4,0,0,0,60,1,0,0
28458,23,77581,13,1,3,4,1,0,0,40,1,1,1
28459,29,152461,13,1,4,4,0,1,0,50,1,1,0
28460,22,203263,9,1,3,4,1,0,0,50,1,1,1
28461,25,261519,9,1,3,4,1,0,0,35,1,1,1
28462,29,91189,13,0,0,4,1,0,0,48,1,1,1
28463,90,195433,9,0,0,4,1,0,0,30,1,0,1
28464,37,272471,9,1,4,4,0,0,0,40,1,0,1
28465,32,311524,9,1,3,2,1,0,0,38,1,1,1
28466,18,151386,9,1,3,2,1,0,0,40,0,1,1
28467,35,187625,10,1,1,4,0,0,0,65,1,1,1
28468,50,108933,5,0,0,4,1,1,0,40,1,1,1
28469,54,135388,9,0,0,4,1,1,0,40,1,1,0
28470,43,169383,13,0,0,4,1,0,0,45,1,1,0
28471,28,191129,9,1,1,4,1,0,0,65,1,2,0
28472,51,467611,5,0,0,4,1,0,0,40,0,1,1
28473,31,373185,10,1,4,4,1,0,0,42,0,1,1
28474,69,130060,9,1,4,2,0,1,0,40,1,1,1
28475,57,199934,13,0,0,4,1,0,0,40,1,1,0
28476,71,116165,10,1,1,4,0,0,0,14,0,3,1
28477,28,42881,6,1,3,4,0,0,0,40,1,1,1
28478,28,174666,6,1,1,4,1,0,0,80,1,3,1
28479,25,169759,9,1,3,4,1,0,0,95,1,1,1
28480,49,181547,12,0,0,4,1,0,0,30,0,2,1
28481,52,95704,5,0,0,4,1,0,0,40,1,1,1
28482,23,237432,13,1,1,4,1,0,0,40,0,1,1
28483,32,226267,3,1,2,4,1,0,0,40,0,1,1
28484,31,159979,10,1,1,1,0,0,0,50,1,1,1
28485,30,203488,9,1,3,4,1,0,0,50,1,1,1
28486,24,403671,9,0,0,4,1,0,0,60,1,1,1
28487,45,192323,12,0,0,4,1,0,0,66,0,1,1
28488,30,167832,9,0,0,4,1,0,0,40,1,1,1
28489,52,145166,13,0,0,4,1,1,0,55,1,1,0
28490,42,155657,9,1,1,2,0,0,0,25,1,0,1
28491,49,116789,9,0,0,4,1,0,0,40,1,1,1
28492,20,39234,9,1,3,4,1,0,0,30,1,1,1
28493,25,124111,13,1,3,4,0,0,0,40,1,1,1
28494,41,172828,5,0,0,4,1,0,0,55,0,1,1
28495,55,143372,9,1,4,2,0,0,0,40,1,1,1
28496,31,265807,11,0,0,4,1,1,0,50,1,2,1
28497,25,218184,13,1,1,2,0,0,0,40,1,0,1
28498,32,154087,9,0,0,4,1,0,0,40,1,1,1
28499,29,440647,10,1,2,4,1,0,0,40,1,0,1
28500,37,193952,9,1,1,2,0,0,0,40,0,1,1
28501,52,125932,4,1,1,4,0,0,0,40,1,1,1
28502,19,284652,10,1,3,4,0,0,0,15,1,1,1
28503,21,214635,10,1,3,4,1,0,0,24,1,3,1
28504,43,173316,12,1,1,4,1,0,0,40,1,1,1
28505,39,65390,10,0,0,4,1,0,0,40,0,0,1
28506,40,45054,10,0,0,4,1,0,0,40,1,2,0
28507,54,185042,2,1,2,4,0,0,0,40,0,1,1
28508,35,117381,13,1,1,4,1,0,0,40,1,1,1
28509,34,258666,11,1,1,4,0,0,1,40,1,1,1
28510,35,179668,10,0,0,4,1,0,0,40,1,1,0
28511,57,127277,16,0,0,1,1,0,0,40,0,1,0
28512,26,192022,13,1,2,4,0,0,0,40,1,1,1
28513,55,99551,13,1,4,4,0,0,0,15,1,2,1
28514,51,208899,13,1,4,4,0,0,0,40,1,1,1
28515,35,287658,12,1,1,2,1,0,0,30,0,1,1
28516,31,196125,9,0,0,4,1,0,0,40,1,1,1
28517,17,275051,7,1,3,4,0,0,0,8,1,1,1
28518,38,23892,9,0,5,4,0,0,0,40,1,1,1
28519,39,376455,15,0,0,4,1,0,1,50,1,0,0
28520,29,267989,9,0,0,4,1,0,0,45,1,1,1
28521,39,30269,11,1,4,4,0,0,0,40,1,1,1
28522,42,204235,10,0,0,4,1,0,0,40,1,1,0
28523,46,209057,14,0,0,4,1,0,0,50,1,0,0
28524,73,349347,4,0,0,4,1,0,0,25,1,1,1
28525,47,154033,10,1,1,4,0,0,1,40,1,0,1
28526,28,124680,9,1,4,4,0,0,0,70,1,1,1
28527,27,132805,6,1,2,4,1,0,1,40,1,1,1
28528,38,99233,15,1,1,4,1,0,0,40,1,1,0
28529,19,224849,9,1,1,4,1,0,0,35,1,1,1
28530,60,101110,11,1,4,4,1,0,0,40,1,0,0
28531,24,184839,10,1,1,4,1,0,0,40,1,1,1
28532,52,302847,7,0,0,4,1,0,0,40,1,1,1
28533,36,181322,13,1,1,4,0,0,0,45,1,1,1
28534,26,192213,14,1,1,4,0,0,0,40,0,0,1
28535,28,37250,13,1,3,4,1,0,0,16,1,0,1
28536,38,140854,13,0,0,4,1,0,0,50,1,2,0
28537,47,158286,14,0,0,4,1,0,0,50,1,1,0
28538,50,269095,13,1,4,4,0,0,0,40,1,1,0
28539,27,279960,9,0,0,4,1,0,0,40,1,1,1
28540,47,176239,10,1,4,4,0,0,0,40,1,1,1
28541,36,115360,6,0,3,4,0,1,0,40,1,1,1
28542,49,337666,9,1,1,2,1,0,0,40,1,1,1
28543,68,255276,10,0,0,4,1,0,0,48,1,3,0
28544,63,145212,9,1,1,4,0,0,0,40,1,1,1
28545,36,185099,9,0,0,4,1,0,0,70,1,1,0
28546,42,142756,10,1,4,4,0,0,0,35,1,1,1
28547,28,156300,14,1,1,2,0,0,0,45,1,1,1
28548,68,186266,9,0,5,4,0,0,0,8,1,3,1
28549,38,219137,9,0,5,4,0,0,0,22,1,1,1
28550,43,110970,13,0,0,4,1,0,1,40,1,1,0
28551,49,203067,10,0,0,4,1,0,0,40,1,1,0
28552,59,148844,9,1,1,4,0,0,0,40,1,1,1
28553,25,154941,13,0,0,4,1,0,0,40,1,1,0
28554,26,124111,12,1,1,4,0,0,0,36,1,1,1
28555,59,157303,10,1,1,4,0,0,0,48,1,1,1
28556,34,113838,10,0,0,4,1,0,0,45,1,1,1
28557,34,165737,14,0,0,1,1,0,0,43,0,1,0
28558,67,140849,9,1,1,4,0,0,0,24,1,1,1
28559,45,200363,11,1,1,4,0,0,0,44,1,1,1
28560,64,180247,4,0,0,2,1,0,0,40,1,1,1
